"","sample","lakenames","limnion","filter","quadrant","trophicstate","Phylum","abundPerPhylum","PercentPhyla","MeanAbund_PhylumQuad","SEAbund_PhylumQuad","MeanAbunTrophicstate","MeanAbund_PhylumLake","SEAbund_PhylumTrophicstate","SEAbund_PhylumLake"
"2731","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Tenericutes",0,0,7,2.01311489462161,3,0,1.47575933425753,0
"2732","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Thermotogae",0,0,0,0,0.521739130434783,0,0.381745342850581,0
"2733","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","TM6",6,7e-04,13.15,4.5045444889169,7.8695652173913,3.125,2.07021446620187,1.59729123384381
"2734","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","unclassified",173,0.0204,368.65,56.0486290268502,309.434782608696,252.625,41.3270875619321,88.549610287922
"2735","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Verrucomicrobia",283,0.0333,1082.25,148.352139306591,1030.73913043478,556,129.576540741901,164.822740282662
"2736","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","WCHB1-60",0,0,0.25,0.25,0,0,0,0
"2737","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Acidobacteria",0,0,33.6666666666667,7.65143414298551,59.8260869565217,1.125,17.9900776531964,1.125
"2738","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Actinobacteria",128,0.0151,107.904761904762,16.0355118946467,702.565217391304,773.25,146.662162217904,251.770072969083
"2739","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Armatimonadetes",8,9e-04,127.047619047619,31.3184470355181,30.3913043478261,49.875,8.19879947117363,18.7401759978014
"2740","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Bacteroidetes",3893,0.458,1894.80952380952,165.368313586134,2359.30434782609,3507.375,186.829702367926,131.907291239502
"2741","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","BD1-5",13,0.0015,5.66666666666667,1.40633487398193,5.08695652173913,6.625,1.19272008431099,2.6181884413246
"2742","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_BRC1",0,0,10.2380952380952,2.3753744185113,5.17391304347826,0,1.77337820349206,0
"2743","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OD1",0,0,21.0952380952381,5.0826056131274,24.8695652173913,4.625,6.9924590515959,2.35233546562924
"2744","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP11",0,0,0.142857142857143,0.142857142857143,0,0,0,0
"2745","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP3",0,0,12.5714285714286,3.28385040301591,9.1304347826087,0,2.92886975720133,0
"2746","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP8",0,0,0.80952380952381,0.375557031488197,0,0,0,0
"2747","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_SR1",0,0,7.57142857142857,2.04423862712401,10.7826086956522,1.625,3.64857247613274,0.924613818999973
"2748","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_TM7",0,0,0,0,0.521739130434783,0.75,0.360443102456221,0.75
"2749","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_WS3",0,0,8.38095238095238,2.37093129228659,4.52173913043478,0,1.90263969452531,0
"2750","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Chlamydiae",0,0,0.714285714285714,0.493495101258347,15.695652173913,2.5,8.47559499995112,1.64750894209583
"2751","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Chlorobi",155,0.0182,89.4761904761905,23.8208211293057,108.608695652174,32.875,27.145249704934,19.8714057846229
"2752","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Chloroflexi",288,0.0339,434.904761904762,96.5138999306245,328.652173913043,148.625,73.8942094116162,49.020745426226
"2753","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Cyanobacteria",793,0.0933,1207.85714285714,226.05492680314,750.04347826087,898.75,161.715585965343,351.594721539283
"2754","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Deferribacteres",0,0,0.285714285714286,0.285714285714286,0.260869565217391,0,0.190872671425291,0
"2755","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Deinococcus-Thermus",0,0,33.0952380952381,11.5465733448963,46.7826086956522,0,15.8906784669901,0
"2756","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Dictyoglomi",0,0,0.19047619047619,0.19047619047619,0.173913043478261,0,0.173913043478261,0
"2757","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Elusimicrobia",0,0,1.47619047619048,0.653266691034001,1.95652173913043,0,1.07519326485832,0
"2758","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Fibrobacteres",0,0,3,1.42928553580352,4.60869565217391,0,2.43308806079844,0
"2759","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Firmicutes",81,0.0095,131,32.0107868724041,119.869565217391,29.75,33.4551971271063,12.3183225898891
"2760","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Fusobacteria",0,0,6.85714285714286,4.66715255002127,0,0,0,0
"2761","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Gemmatimonadetes",0,0,2.71428571428571,1.92371522635468,0.173913043478261,0,0.173913043478261,0
"2762","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Lentisphaerae",30,0.0035,238.238095238095,58.7629177191383,284.521739130435,6.375,93.0256216472993,3.60524171965527
"2763","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","NPL-UPA2",0,0,29.2380952380952,6.78475348252198,24.7391304347826,0,7.21527184461658,0
"2764","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Planctomycetes",348,0.0409,893.952380952381,171.055413970228,352.391304347826,312.875,49.2122024108676,61.1778547410277
"2765","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Proteobacteria",1884,0.2216,1791.61904761905,122.483496967871,1842.65217391304,1889,115.27102637062,201.157720635894
"2766","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Spirochaetae",25,0.0029,48.5714285714286,11.9078948258571,55.1304347826087,22.25,11.4655876857468,8.86959090697778
"2767","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Tenericutes",0,0,1.38095238095238,0.718716416941939,3,0,1.47575933425753,0
"2768","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Thermotogae",0,0,0.666666666666667,0.421637021355784,0.521739130434783,0,0.381745342850581,0
"2769","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","TM6",0,0,3.95238095238095,1.03848834845973,7.8695652173913,3.125,2.07021446620187,1.59729123384381
"2770","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","unclassified",595,0.07,395.142857142857,47.0402707776,309.434782608696,252.625,41.3270875619321,88.549610287922
"2771","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Verrucomicrobia",259,0.0305,953.809523809524,103.811496267849,1030.73913043478,556,129.576540741901,164.822740282662
"2772","WINH13um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","WCHB1-60",0,0,1.95238095238095,1.1369889023963,0,0,0,0
"2773","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Acidobacteria",0,0,29.5,7.62837500803139,59.8260869565217,1.125,17.9900776531964,1.125
"2774","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Actinobacteria",1390,0.1635,1115.75,115.321903588904,702.565217391304,773.25,146.662162217904,251.770072969083
"2775","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Armatimonadetes",3,4e-04,72,21.6732918345914,30.3913043478261,49.875,8.19879947117363,18.7401759978014
"2776","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Bacteroidetes",3558,0.4186,2025.05,156.431630853798,2359.30434782609,3507.375,186.829702367926,131.907291239502
"2777","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","BD1-5",11,0.0013,8.7,2.28277301359091,5.08695652173913,6.625,1.19272008431099,2.6181884413246
"2778","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_BRC1",0,0,4.15,1.2717062719454,5.17391304347826,0,1.77337820349206,0
"2779","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OD1",0,0,66.65,11.4419070456854,24.8695652173913,4.625,6.9924590515959,2.35233546562924
"2780","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OP11",0,0,0,0,0,0,0,0
"2781","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OP3",0,0,35.3,6.80058047058059,9.1304347826087,0,2.92886975720133,0
"2782","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OP8",0,0,0,0,0,0,0,0
"2783","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_SR1",0,0,14.75,4.12111060656942,10.7826086956522,1.625,3.64857247613274,0.924613818999973
"2784","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_TM7",0,0,1.1,0.512475930115131,0.521739130434783,0.75,0.360443102456221,0.75
"2785","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_WS3",0,0,0.95,0.577995629194911,4.52173913043478,0,1.90263969452531,0
"2786","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Chlamydiae",0,0,6.5,3.70809924354783,15.695652173913,2.5,8.47559499995112,1.64750894209583
"2787","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Chlorobi",0,0,124.3,44.975847319481,108.608695652174,32.875,27.145249704934,19.8714057846229
"2788","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Chloroflexi",11,0.0013,136.55,24.9066124172932,328.652173913043,148.625,73.8942094116162,49.020745426226
"2789","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Cyanobacteria",28,0.0033,279.85,60.7166965244496,750.04347826087,898.75,161.715585965343,351.594721539283
"2790","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Deferribacteres",0,0,1.45,0.65484027783398,0.260869565217391,0,0.190872671425291,0
"2791","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Deinococcus-Thermus",0,0,37.65,15.0955334976591,46.7826086956522,0,15.8906784669901,0
"2792","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Dictyoglomi",0,0,0,0,0.173913043478261,0,0.173913043478261,0
"2793","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Elusimicrobia",0,0,1.7,1.12413709596575,1.95652173913043,0,1.07519326485832,0
"2794","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Fibrobacteres",0,0,18.25,5.10359780217013,4.60869565217391,0,2.43308806079844,0
"2795","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Firmicutes",32,0.0038,116.95,29.641673633408,119.869565217391,29.75,33.4551971271063,12.3183225898891
"2796","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Fusobacteria",0,0,0.65,0.448828885457535,0,0,0,0
"2797","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Gemmatimonadetes",0,0,1.85,0.795629509124362,0.173913043478261,0,0.173913043478261,0
"2798","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Lentisphaerae",8,9e-04,418.55,114.422059775018,284.521739130435,6.375,93.0256216472993,3.60524171965527
"2799","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","NPL-UPA2",0,0,56.85,12.1766115328137,24.7391304347826,0,7.21527184461658,0
"2800","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Planctomycetes",163,0.0192,343.85,69.7958404355536,352.391304347826,312.875,49.2122024108676,61.1778547410277
"2801","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Proteobacteria",2971,0.3495,2054.6,139.933149452835,1842.65217391304,1889,115.27102637062,201.157720635894
"2802","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Spirochaetae",47,0.0055,55.25,10.51662218135,55.1304347826087,22.25,11.4655876857468,8.86959090697778
"2803","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Tenericutes",0,0,7,2.01311489462161,3,0,1.47575933425753,0
"2804","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Thermotogae",0,0,0,0,0.521739130434783,0,0.381745342850581,0
"2805","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","TM6",0,0,13.15,4.5045444889169,7.8695652173913,3.125,2.07021446620187,1.59729123384381
"2806","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","unclassified",111,0.0131,368.65,56.0486290268502,309.434782608696,252.625,41.3270875619321,88.549610287922
"2807","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Verrucomicrobia",167,0.0196,1082.25,148.352139306591,1030.73913043478,556,129.576540741901,164.822740282662
"2808","WINH2","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","WCHB1-60",0,0,0.25,0.25,0,0,0,0
"2809","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Acidobacteria",9,0.0011,33.6666666666667,7.65143414298551,59.8260869565217,1.125,17.9900776531964,1.125
"2810","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Actinobacteria",238,0.028,107.904761904762,16.0355118946467,702.565217391304,773.25,146.662162217904,251.770072969083
"2811","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Armatimonadetes",0,0,127.047619047619,31.3184470355181,30.3913043478261,49.875,8.19879947117363,18.7401759978014
"2812","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Bacteroidetes",3729,0.4387,1894.80952380952,165.368313586134,2359.30434782609,3507.375,186.829702367926,131.907291239502
"2813","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","BD1-5",18,0.0021,5.66666666666667,1.40633487398193,5.08695652173913,6.625,1.19272008431099,2.6181884413246
"2814","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_BRC1",0,0,10.2380952380952,2.3753744185113,5.17391304347826,0,1.77337820349206,0
"2815","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OD1",0,0,21.0952380952381,5.0826056131274,24.8695652173913,4.625,6.9924590515959,2.35233546562924
"2816","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP11",0,0,0.142857142857143,0.142857142857143,0,0,0,0
"2817","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP3",0,0,12.5714285714286,3.28385040301591,9.1304347826087,0,2.92886975720133,0
"2818","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP8",0,0,0.80952380952381,0.375557031488197,0,0,0,0
"2819","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_SR1",7,8e-04,7.57142857142857,2.04423862712401,10.7826086956522,1.625,3.64857247613274,0.924613818999973
"2820","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_TM7",0,0,0,0,0.521739130434783,0.75,0.360443102456221,0.75
"2821","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_WS3",0,0,8.38095238095238,2.37093129228659,4.52173913043478,0,1.90263969452531,0
"2822","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Chlamydiae",0,0,0.714285714285714,0.493495101258347,15.695652173913,2.5,8.47559499995112,1.64750894209583
"2823","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Chlorobi",78,0.0092,89.4761904761905,23.8208211293057,108.608695652174,32.875,27.145249704934,19.8714057846229
"2824","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Chloroflexi",164,0.0193,434.904761904762,96.5138999306245,328.652173913043,148.625,73.8942094116162,49.020745426226
"2825","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Cyanobacteria",1063,0.1251,1207.85714285714,226.05492680314,750.04347826087,898.75,161.715585965343,351.594721539283
"2826","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Deferribacteres",0,0,0.285714285714286,0.285714285714286,0.260869565217391,0,0.190872671425291,0
"2827","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Deinococcus-Thermus",0,0,33.0952380952381,11.5465733448963,46.7826086956522,0,15.8906784669901,0
"2828","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Dictyoglomi",0,0,0.19047619047619,0.19047619047619,0.173913043478261,0,0.173913043478261,0
"2829","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Elusimicrobia",0,0,1.47619047619048,0.653266691034001,1.95652173913043,0,1.07519326485832,0
"2830","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Fibrobacteres",0,0,3,1.42928553580352,4.60869565217391,0,2.43308806079844,0
"2831","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Firmicutes",72,0.0085,131,32.0107868724041,119.869565217391,29.75,33.4551971271063,12.3183225898891
"2832","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Fusobacteria",0,0,6.85714285714286,4.66715255002127,0,0,0,0
"2833","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Gemmatimonadetes",0,0,2.71428571428571,1.92371522635468,0.173913043478261,0,0.173913043478261,0
"2834","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Lentisphaerae",8,9e-04,238.238095238095,58.7629177191383,284.521739130435,6.375,93.0256216472993,3.60524171965527
"2835","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","NPL-UPA2",0,0,29.2380952380952,6.78475348252198,24.7391304347826,0,7.21527184461658,0
"2836","WINH23um","Wintergreen","Bottom","Particle","Particle Bottom","Eutrophic","Planctomycetes",191,0.0225,893.952380952381,171.055413970228,352.391304347826,312.875,49.2122024108676,61.1778547410277
