"","sample","lakenames","limnion","filter","quadrant","trophicstate","Phylum","Class","AbundPerClass","PercentClass","MeanClassQuad","SEClassQuad","MeanClassTrophicState","SEClassTrophicState","MeanClassLake","SEClassLake"
"6582","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Planctomycetes","vadinHA49",40,0.0047,15.3333333333333,5.19813763963931,23.6060606060606,5.98450325049525,42.6666666666667,22.8672497496116
"6583","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Proteobacteria","Alphaproteobacteria",346,0.0407,268.666666666667,71.8904700397743,415.151515151515,56.84555300316,392.833333333333,75.8733227894437
"6584","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Proteobacteria","Betaproteobacteria",582,0.0685,555.190476190476,84.7348137552182,725.69696969697,101.486615448754,920,269.319017771366
"6585","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Proteobacteria","Deltaproteobacteria",395,0.0465,391.333333333333,47.8509756746492,204.30303030303,17.4982404336449,218.166666666667,39.2083466170718
"6586","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Proteobacteria","Epsilonproteobacteria",20,0.0024,4.95238095238095,1.44168583605674,2.78787878787879,1.92902352817899,14.1666666666667,9.88742186371711
"6587","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Proteobacteria","Gammaproteobacteria",221,0.026,487.428571428571,96.7760441487894,152.393939393939,33.6940596833191,155.833333333333,90.1267317602152
"6588","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Proteobacteria","SPOTSOCT00m83",0,0,0,0,0,0,0,0
"6589","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Proteobacteria","TA18",0,0,3.33333333333333,1.1026663211838,11.030303030303,2.72282887114198,2.66666666666667,1.70619785227596
"6590","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Proteobacteria","unclassified",53,0.0062,35.6625258799172,4.37634568273959,29.4242424242424,3.19557118376098,36.9275362318841,7.76769613976395
"6591","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Spirochaetae","Spirochaetes",22,0.0026,48.5714285714286,11.9078948258571,3.96969696969697,1.18104092544879,6.16666666666667,3.50634345785527
"6592","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Tenericutes","Mollicutes",0,0,1.38095238095238,0.718716416941939,0,0,0,0
"6593","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Thermotogae","Thermotogae",0,0,0.666666666666667,0.421637021355784,0,0,0,0
"6594","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","TM6","unclassified",0,0,35.6625258799172,4.37634568273959,29.4242424242424,3.19557118376098,36.9275362318841,7.76769613976395
"6595","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","unclassified","unclassified",402,0.0473,35.6625258799172,4.37634568273959,29.4242424242424,3.19557118376098,36.9275362318841,7.76769613976395
"6596","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Verrucomicrobia","OPB35_soil_group",185,0.0218,142.666666666667,26.2707816452798,232.212121212121,30.8129669912291,222.5,22.3364425696364
"6597","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Verrucomicrobia","Opitutae",96,0.0113,53.3809523809524,11.1550706365773,241.545454545455,60.8470837133443,110,78.691803893417
"6598","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Verrucomicrobia","S-BQ2-57_soil_group",0,0,0.285714285714286,0.285714285714286,0,0,0,0
"6599","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Verrucomicrobia","Spartobacteria",50,0.0059,263.952380952381,50.20199560587,324.818181818182,47.5780748808355,127.166666666667,31.4594094738672
"6600","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Verrucomicrobia","unclassified",65,0.0076,35.6625258799172,4.37634568273959,29.4242424242424,3.19557118376098,36.9275362318841,7.76769613976395
"6601","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Verrucomicrobia","Verrucomicrobia_Incertae_Sedis",3,4e-04,2.38095238095238,1.54068041628519,67.6969696969697,24.3592309072938,90,73.4806096871821
"6602","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","Verrucomicrobia","Verrucomicrobiae",284,0.0334,476.428571428571,69.7504248639926,343.151515151515,47.9403259352764,320.666666666667,86.6428172313076
"6603","SIXH23um","Sixteen","Bottom","Particle","Particle Bottom","Oligotrophic","WCHB1-60","unclassified",9,0.0011,35.6625258799172,4.37634568273959,29.4242424242424,3.19557118376098,36.9275362318841,7.76769613976395
"6604","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Acidobacteria","Acidobacteria",0,0,12.8421052631579,7.3573224685219,52.5217391304348,18.060271246329,1.125,1.125
"6605","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Acidobacteria","Holophagae",0,0,0,0,7.30434782608696,2.4826948753931,0,0
"6606","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Actinobacteria","Acidimicrobiia",217,0.0255,46.7894736842105,14.6426395990974,25.5652173913043,9.7299151772027,41.625,25.8020884398365
"6607","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Actinobacteria","Actinobacteria",1595,0.1876,1784.36842105263,72.4347341047943,675.913043478261,141.745093717762,731.625,235.493246604714
"6608","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Actinobacteria","OPB41",0,0,0,0,0.91304347826087,0.494687362756111,0,0
"6609","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Actinobacteria","Thermoleophilia",0,0,0,0,0.173913043478261,0.173913043478261,0,0
"6610","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Actinobacteria","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6611","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Armatimonadetes","Armatimonadia",72,0.0085,21.1052631578947,8.72714885378012,16.0869565217391,6.31232968884742,40.75,14.8561555303806
"6612","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Armatimonadetes","Chthonomonadetes",0,0,0,0,0.434782608695652,0.242076711427392,0.75,0.490990253030983
"6613","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Armatimonadetes","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6614","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","Bacteroidia",59,0.0069,12.9473684210526,6.70274172941861,175.347826086957,35.4098872268968,181.5,56.227852782864
"6615","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","BD2-2",0,0,0,0,5.82608695652174,1.84760519488825,0,0
"6616","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","BSV13",3,4e-04,1.21052631578947,0.755405268126701,120.434782608696,25.7711750371281,97.5,38.3238083404336
"6617","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","Cytophagia",470,0.0553,326.684210526316,42.6338314328048,153.782608695652,35.3810961183584,233.25,51.0545051880831
"6618","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","Flavobacteriia",1007,0.1185,380.684210526316,57.7330544051231,430.521739130435,93.3451004865427,975.25,94.4521326235827
"6619","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","SB-1",0,0,0,0,21.8695652173913,7.49025832359961,6.75,4.16082924427331
"6620","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","SB-5",0,0,0,0,11,3.59622111724386,0,0
"6621","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","SM1A07",0,0,0,0,0,0,0,0
"6622","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","Sphingobacteriia",1699,0.1999,983.578947368421,78.3689100169728,1317.60869565217,108.32785362076,1927.5,67.6654058057523
"6623","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","unclassified",49,0.0058,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6624","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","vadinHA17",0,0,0.473684210526316,0.473684210526316,34.304347826087,9.88479784263481,6.125,3.75802712299191
"6625","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","VC2.1_Bac22",0,0,6.42105263157895,2.69428221676735,0.521739130434783,0.360443102456221,0,0
"6626","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes","WCHB1-32",0,0,0,0,15.1304347826087,3.9519367082923,20.125,8.24932356534245
"6627","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","BD1-5","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6628","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_BRC1","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6629","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_OD1","unclassified",16,0.0019,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6630","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_OP11","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6631","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_OP3","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6632","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_OP8","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6633","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_SR1","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6634","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_TM7","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6635","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_WS3","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6636","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_WS3","Unknown_Class",0,0,0,0,0.608695652173913,0.348566405822356,0,0
"6637","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chlamydiae","Chlamydiae",11,0.0013,28.0526315789474,10.2889464575295,15.695652173913,8.47559499995112,2.5,1.64750894209583
"6638","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chlorobi","Chlorobia",0,0,53.6315789473684,27.4732416894298,105.913043478261,27.0485519432591,32.875,19.8714057846229
"6639","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chlorobi","Ignavibacteria",0,0,0,0,2.69565217391304,0.948130639688325,0,0
"6640","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chloroflexi","Anaerolineae",0,0,1.21052631578947,0.747623710619737,95.1739130434783,29.9087315349762,24.125,11.703841707503
"6641","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chloroflexi","Ardenticatenia",0,0,0,0,1.56521739130435,0.792320070861397,0,0
"6642","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chloroflexi","Caldilineae",6,7e-04,1.52631578947368,0.931478172102336,69.2608695652174,29.1235759726718,87,49.4761847472383
"6643","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chloroflexi","Chloroflexia",9,0.0011,10,5.55882944470521,141.826086956522,44.9297938146716,35.875,23.9869291043506
"6644","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chloroflexi","Dehalococcoidia",0,0,0,0,10.9130434782609,5.91939033938738,0,0
"6645","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chloroflexi","SL56_marine_group",7,8e-04,6.63157894736842,2.65701160708968,5.65217391304348,1.96371099003395,1.625,1.06800046816469
"6646","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chloroflexi","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6647","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Cyanobacteria","Cyanobacteria",159,0.0187,797.473684210526,134.116349253047,711.478260869565,164.139736929813,883.5,350.459035714997
"6648","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Cyanobacteria","Melainabacteria",5,6e-04,18.6842105263158,5.76136183928346,33.3913043478261,11.3014286288549,8.625,3.0702344024055
"6649","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Cyanobacteria","ML635J-21",0,0,1.15789473684211,0.520139195802582,1.43478260869565,0.814459463214378,2.25,2.25
"6650","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Cyanobacteria","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6651","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Deferribacteres","Deferribacteres",0,0,0,0,0.260869565217391,0.190872671425291,0,0
"6652","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Deinococcus-Thermus","Deinococci",0,0,0.894736842105263,0.670579468547944,46.7826086956522,15.8906784669901,0,0
"6653","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Dictyoglomi","Dictyoglomia",0,0,0,0,0.173913043478261,0.173913043478261,0,0
"6654","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Elusimicrobia","Elusimicrobia",0,0,0,0,1.95652173913043,1.07519326485832,0,0
"6655","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Fibrobacteres","Fibrobacteria",0,0,0,0,4.60869565217391,2.43308806079844,0,0
"6656","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Firmicutes","Bacilli",0,0,0,0,0,0,0,0
"6657","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Firmicutes","Clostridia",0,0,0,0,89.6521739130435,26.4910014325584,16.5,6.93593128982279
"6658","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Firmicutes","Negativicutes",0,0,0,0,3.17391304347826,1.37402811345813,0,0
"6659","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Firmicutes","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6660","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Fusobacteria","Fusobacteriia",0,0,0,0,0,0,0,0
"6661","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Gemmatimonadetes","Gemmatimonadetes",0,0,0,0,0.173913043478261,0.173913043478261,0,0
"6662","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Lentisphaerae","BS5",0,0,0,0,0.826086956521739,0.460503994021825,0,0
"6663","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Lentisphaerae","Lentisphaeria",0,0,0.473684210526316,0.327746345478411,154.95652173913,56.8623773122464,0,0
"6664","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Lentisphaerae","MSBL3",0,0,0,0,0.739130434782609,0.616689463574325,0,0
"6665","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Lentisphaerae","Oligosphaeria",0,0,0,0,10.0869565217391,3.59012316802281,0,0
"6666","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Lentisphaerae","PBS-III-20",0,0,0,0,0.434782608695652,0.325625496936322,0,0
"6667","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Lentisphaerae","RFP12_gut_group",0,0,0.0526315789473684,0.0526315789473684,29.5652173913043,10.8820165837349,3.125,2.21550945447252
"6668","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Lentisphaerae","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6669","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Lentisphaerae","WCHB1-41",0,0,0.894736842105263,0.500845699074393,63.6086956521739,19.8390499193213,3.25,1.76017450433594
"6670","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","NPL-UPA2","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6671","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Planctomycetes","OM190",0,0,7.36842105263158,3.13927257778553,6.52173913043478,3.61751862044119,0,0
"6672","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Planctomycetes","Phycisphaerae",0,0,68.2631578947368,13.9472360139362,52.0869565217391,10.7765506378484,1.375,0.943729304408844
"6673","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Planctomycetes","Planctomycetacia",302,0.0355,269.210526315789,28.6544832277418,285.04347826087,42.6148983143613,311.5,60.5032466661324
"6674","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Planctomycetes","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,18.5163043478261,5.42755029294388
"6675","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Planctomycetes","vadinHA49",0,0,3.36842105263158,2.39420661182203,3.8695652173913,1.74829600589082,0,0
"6676","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Proteobacteria","Alphaproteobacteria",245,0.0288,262.421052631579,20.9882055140185,295,53.991618438977,491.75,106.081126300313
"6677","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Proteobacteria","Betaproteobacteria",733,0.0862,1315.47368421053,97.2766708544283,781.695652173913,107.963843215349,454.5,99.845058537144
"6678","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Proteobacteria","Deltaproteobacteria",247,0.0291,216.894736842105,24.4811533593925,320.521739130435,34.271461615832,187.25,23.5339799924644
"6679","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Proteobacteria","Epsilonproteobacteria",0,0,0.368421052631579,0.368421052631579,7.91304347826087,3.28784625221055,0,0
"6680","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Proteobacteria","Gammaproteobacteria",271,0.0319,90.8947368421053,19.8098998726392,363.565217391304,86.8415217823942,684.375,198.696101182182
